permit_id,year,file_date,issue_date,permit_subtype,job_description,job_value,total_fees_paid,ward,neighborhood,latitude,longitude
B24023003,2024,2024-08-16,2024-08-16,Residential,Demolition,500,90.7,13,Old Brooklyn,41.4366129219791,-81.7196045729735
B24015778,2024,2024-05-30,2024-07-12,Commercial,Tent-Stage,180455,205.1,3,Downtown,41.5093869072073,-81.688869576416
B24020020,2024,2024-07-17,2024-07-22,Residential,Demolition,9850,90.7,10,St.Clair-Superior,41.5245159020464,-81.6378440908957
B24019521,2024,2024-07-12,2024-07-12,Residential,Fence-Garage-Deck-Pool,5642.96,90.7,8,Collinwood-Nottingham,41.5618298921636,-81.572616607927
B24021246,2024,2024-07-30,2024-07-30,Residential,Alteration,7845,80.6,1,Lee-Harvard,41.4481059128958,-81.5703666180251
B24021250,2024,2024-07-30,2024-07-30,Residential,Alteration,13000,105.85,3,West Boulevard,41.4684639168482,-81.734666065696
B24020127,2024,2024-07-18,2024-07-30,Residential,Alteration,10000,90.7,1,Mount Pleasant,41.4618309105213,-81.5734446159443
B24021222,2024,2024-07-30,2024-07-30,Residential,Alteration,12900,105.85,2,Union-Miles,41.454099912608,-81.5877681121644
B24023052,2024,2024-08-16,2024-08-16,Residential,Fence-Garage-Deck-Pool,1000,90.7,15,Cudell,41.4827469147324,-81.7453175612293
B24022085,2024,2024-08-07,2024-08-07,Residential,Alteration,27828,181.6,13,Old Brooklyn,41.4239229236639,-81.7058840782491
B24012678,2024,2024-04-29,2024-07-30,Commercial,Addition,42500.53,702.08,17,Kamm's,41.4537735922854,-81.7966325976695
B24023028,2024,2024-08-16,2024-08-16,Residential,Alteration,16131.25,126.05,10,Collinwood-Nottingham,41.5554848937386,-81.5814636057228
B24020640,2024,2024-07-24,2024-07-30,Residential,Alteration,5597,70.5,16,Bellaire-Puritas,41.4353529258072,-81.79632504945
B24019932,2024,2024-07-17,2024-07-22,Residential,Alteration,6500,75.55,16,Jefferson,41.4506439227722,-81.7913480497145
B24010547,2024,2024-04-09,2024-08-07,Residential,Fence-Garage-Deck-Pool,5500,90.7,5,Broadway-Slavic Village,41.4667989134623,-81.6558755901161
B24020609,2024,2024-07-23,2024-07-30,Residential,Alteration,300,70.5,13,Old Brooklyn,41.4454869207972,-81.7290995693143
B24019269,2024,2024-07-10,2024-07-30,Residential,Fence-Garage-Deck-Pool,3534,90.7,14,Stockyards,41.4638289170548,-81.720963570302
B24020525,2024,2024-07-23,2024-07-30,Residential,Alteration,37550,232.1,15,Detroit Shoreway,41.4794169149064,-81.7360340643661
B24021494,2024,2024-08-01,2024-08-16,Commercial,Alteration,2492000,32648.56,3,Downtown,41.5036809084459,-81.6930095756132
B24011206,2024,2024-04-15,2024-07-30,Commercial,Alteration,477774,7658.7,7,University,41.5060209044333,-81.6164960990135
B24019309,2024,2024-07-11,2024-07-11,Residential,Alteration,8500,85.65,6,Fairfax,41.489712908026,-81.6294335963733
B24012086,2024,2024-04-23,2024-08-07,Residential,Alteration,28000,242.2,3,Ohio City,41.4854379128571,-81.715851570086
B24021204,2024,2024-07-30,2024-07-30,Residential,Alteration,8000,80.6,11,Cudell,41.4679869182651,-81.7630025570058
B24021046,2024,2024-07-29,2024-08-15,Residential,Fence-Garage-Deck-Pool,4360,90.7,17,Kamm's,41.4651249203014,-81.7952045473251
B24020761,2024,2024-07-24,2024-07-30,Residential,Alteration,5340,70.5,17,Kamm's,41.4367839273236,-81.8341925376738
B24019397,2024,2024-07-11,2024-07-11,Residential,Alteration,11000,95.75,13,Old Brooklyn,41.4278829239453,-81.7274075712917
B24021303,2024,2024-07-31,2024-08-15,Commercial,Temporary Use Special Event,100000,71.2,3,Cuyahoga Valley,41.4961749102902,-81.7030355731454
B24020932,2024,2024-07-26,2024-07-30,Residential,Alteration,11977,100.8,11,Jefferson,41.4527859216578,-81.7759670542736
B24011171,2024,2024-04-15,2024-07-30,Commercial,Alteration,70500.53,1267.55,5,Central,41.4960317267654,-81.6666793382485
B24022169,2024,2024-08-08,2024-08-15,Residential,Alteration,6000,70.5,13,Old Brooklyn,41.4272619237677,-81.7211840732601
B24019367,2024,2024-07-11,2024-07-11,Residential,Alteration,35000,277.55,8,North Shore Collinwood,41.5855538866593,-81.5477316136407
B24020071,2024,2024-07-17,2024-07-30,Residential,Alteration,12500,105.85,17,Kamm's,41.4321849275608,-81.8213090420211
B24021202,2024,2024-07-30,2024-08-07,Commercial,Demolition,44000,582.6,6,Buckeye-Woodhill,41.4890919073454,-81.6124506016622
B24019647,2024,2024-07-15,2024-07-30,Residential,Alteration,7000,75.55,4,Buckeye-Woodhill,41.4850959083654,-81.6186021000955
B24022611,2024,2024-08-13,2024-08-15,Residential,Alteration,3350,70.5,1,Lee-Harvard,41.4498024698178,-81.5466344038144
B24019382,2024,2024-07-11,2024-07-11,Residential,Fence-Garage-Deck-Pool,600,90.7,8,Collinwood-Nottingham,41.5597958933852,-81.5907606024955
B24022652,2024,2024-08-13,2024-08-15,Commercial,Demolition,19000,520.8,4,Buckeye-Woodhill,41.4799119093632,-81.6196236002092
B24020522,2024,2024-07-23,2024-07-30,Residential,Alteration,1900.63,70.5,6,Buckeye-Woodhill,41.485536908119,-81.6150606011513
B24021104,2024,2024-07-29,2024-07-30,Residential,Alteration,18402,136.15,12,Old Brooklyn,41.4273159222804,-81.6896165829805
B24021381,2024,2024-07-31,2024-08-07,Residential,Alteration,3500,70.5,17,Kamm's,41.4405189254699,-81.8092985450273
B24019414,2024,2024-07-11,2024-07-11,Commercial,Alteration,1,325.1,10,Euclid-Green,41.553144892931,-81.5550531140691
B24021205,2024,2024-07-30,2024-08-07,Commercial,Demolition,44000,520.8,6,Buckeye-Woodhill,41.4886059074537,-81.6128601015761
B24021219,2024,2024-07-30,2024-07-30,Residential,Alteration,13000,105.85,1,Lee-Harvard,41.4474759124041,-81.5573436220936
B24021538,2024,2024-08-02,2024-08-07,Commercial,Tent-Stage,2500,205.1,3,Downtown,41.4955359095749,-81.6852830786707
B24019816,2024,2024-07-16,2024-07-22,Residential,Alteration,2217,70.5,16,Bellaire-Puritas,41.4353799264359,-81.8098205452928
B24019341,2024,2024-07-11,2024-07-11,Residential,Alteration,30300,196.75,17,Kamm's,41.4581499219623,-81.8033720453891
B24022347,2024,2024-08-09,2024-08-15,Residential,Alteration,637.22,70.5,17,Kamm's,41.4642699209399,-81.8054600442379
B24020928,2024,2024-07-26,2024-07-30,Residential,Alteration,616.84,70.5,12,Old Brooklyn,41.4346059202544,-81.6748880869167
B24019958,2024,2024-07-17,2024-07-22,Residential,Alteration,12000,100.8,1,Lee-Harvard,41.4486009128732,-81.5718291175332
B24019399,2024,2024-07-11,2024-07-11,Residential,Alteration,12000,100.8,8,North Shore Collinwood,41.5859768868227,-81.5528751120173
B24015565,2024,2024-05-29,2024-07-30,Commercial,Fence,6100,195.1,4,Mount Pleasant,41.4577539120778,-81.5907696109373
B24021627,2024,2024-08-02,2024-08-07,Commercial,Demolition,48888,582.6,10,St.Clair-Superior,41.5307709009307,-81.6384650901852
B24008078,2024,2024-03-15,2024-07-30,Commercial,Alteration,29337.55,634.1,5,Central,41.4903789088172,-81.6489455903013
B24022926,2024,2024-08-15,2024-08-15,Residential,Alteration,7100,80.6,10,Glenville,41.5423808978319,-81.6176705956368
B24021201,2024,2024-07-30,2024-07-30,Residential,Alteration,7800,80.6,17,Kamm's,41.4677349205212,-81.8100500425366
B24021380,2024,2024-07-31,2024-08-07,Residential,Alteration,6000,70.5,12,Old Brooklyn,41.4406359200014,-81.6931175808013
B24021151,2024,2024-07-30,2024-07-30,Residential,Alteration,9600,90.7,8,North Shore Collinwood,41.5716938901698,-81.5685711083571
B24022830,2024,2024-08-15,2024-08-15,Residential,Alteration,4000,70.5,10,Glenville,41.5401218983857,-81.6206675948997
B24018165,2024,2024-06-28,2024-07-11,Residential,Alteration,13279,110.9,13,Old Brooklyn,41.4475569204471,-81.7297250689502
B24021158,2024,2024-07-30,2024-07-30,Residential,Alteration,7500,80.6,3,Tremont,41.4769959135086,-81.6967670766676
B24022382,2024,2024-08-09,2024-08-15,Commercial,Demolition,17000,500.2,12,Broadway-Slavic Village,41.4489159158355,-81.636512097563
B24020165,2024,2024-07-18,2024-08-07,Residential,Fence-Garage-Deck-Pool,400,90.7,12,Old Brooklyn,41.4369639203254,-81.6856520834051
B24020471,2024,2024-07-22,2024-07-30,Residential,Demolition,15500,110.9,15,Edgewater,41.4845649150359,-81.7588715569024
B24021252,2024,2024-07-30,2024-07-30,Residential,Fence-Garage-Deck-Pool,4000,90.7,9,Glenville,41.5312119002344,-81.6253250942021
B24019055,2024,2024-07-09,2024-07-11,Residential,Alteration,1000,70.5,11,West Boulevard,41.4624159184685,-81.7455920628312
B24021521,2024,2024-08-02,2024-08-07,Residential,Alteration,12500,105.85,3,Tremont,41.4781569132495,-81.6957770768766
B24019345,2024,2024-07-11,2024-07-11,Commercial,Tent-Stage,0,102.1,14,Brooklyn Centre,41.4618849163124,-81.6975185776875
B24021891,2024,2024-08-06,2024-08-07,Residential,Demolition,2500,90.7,8,North Shore Collinwood,41.5831958879537,-81.5661681081438
B24019369,2024,2024-07-11,2024-07-11,Residential,Alteration,3000,70.5,11,Jefferson,41.4461349228315,-81.7750130551188
B24008414,2024,2024-03-20,2024-07-11,Commercial,Sign,16500,250.72,17,Kamm's,41.451849923037,-81.8016890464302
B24017358,2024,2024-06-21,2024-07-11,Residential,Alteration,9686.5,90.7,1,Lee-Harvard,41.4560889110036,-81.5612046201931
B24018156,2024,2024-06-28,2024-07-11,Residential,Alteration,3269,70.5,10,Glenville,41.533506898374696,-81.5945766034987
B24022672,2024,2024-08-13,2024-08-15,Residential,Alteration,21000,146.25,14,Tremont,41.4697959147003,-81.6940490781017
B24021168,2024,2024-07-30,2024-07-30,Residential,Alteration,7000,75.55,2,Mount Pleasant,41.4541809122825,-81.5811126142102
B24021621,2024,2024-08-02,2024-08-15,Residential,Alteration,27123.5,181.6,8,North Shore Collinwood,41.5698578906284,-81.5711946076997
B24019957,2024,2024-07-17,2024-07-19,Residential,Alteration,10000,90.7,10,Glenville,41.5469708959376,-81.595157102203
B24020236,2024,2024-07-19,2024-07-19,Residential,Fence-Garage-Deck-Pool,7000,90.7,17,Kamm's,41.4321489274446,-81.8186945428289
B24020771,2024,2024-07-25,2024-07-30,Residential,Alteration,577.5,70.5,17,Kamm's,41.4399519257564,-81.813186543877407
B24022670,2024,2024-08-13,2024-08-15,Residential,Alteration,23059,161.4,9,Glenville,41.5290248996667,-81.6046521007614
B24021206,2024,2024-07-30,2024-07-30,Residential,Alteration,9000,85.65,16,Bellaire-Puritas,41.4363069257383,-81.7985795486767
B24018159,2024,2024-06-28,2024-07-11,Residential,Alteration,3744,70.5,8,North Shore Collinwood,41.5884608860697,-81.5464941137814
B24022075,2024,2024-08-07,2024-08-07,Residential,Demolition,3998,90.7,8,North Shore Collinwood,41.5809728883486,-81.5659206084049
B24011201,2024,2024-04-15,2024-07-30,Commercial,Alteration,48744.8,927.65,6,Kinsman,41.4640089121258,-81.6163566025308
B24022593,2024,2024-08-13,2024-08-15,Residential,Alteration,8000,80.6,16,Bellaire-Puritas,41.4409419241937,-81.7837655528539
B24018492,2024,2024-07-02,2024-07-11,Residential,Alteration,3229,70.5,13,Brooklyn Centre,41.4498682514309,-81.6959153414951
B24021871,2024,2024-08-06,2024-08-06,Residential,Demolition,3998,90.7,8,North Shore Collinwood,41.5812878882358,-81.5647416087428
B24006629,2024,2024-03-04,2024-08-06,Commercial,Alteration,22000,572.3,14,Clark-Fulton,41.4679419155251,-81.7044035750642
B24021066,2024,2024-07-29,2024-07-29,Residential,Alteration,6888,75.55,1,Lee-Harvard,41.451408911828,-81.5604666208063
B24020110,2024,2024-07-18,2024-07-29,Residential,Fence-Garage-Deck-Pool,4500,90.7,17,Kamm's,41.4459909247924,-81.816215042444
B24019325,2024,2024-07-11,2024-07-11,Residential,Demolition,10977,141.2,6,Fairfax,41.494536907268,-81.6321200951455
B24022521,2024,2024-08-12,2024-08-15,Residential,Alteration,36700,227.05,5,Central,41.4986499072735,-81.648333589805
B24007061,2024,2024-03-07,2024-07-19,Commercial,Addition,24320,479.6,16,Jefferson,41.4519849226509,-81.7939940487885
B24021108,2024,2024-07-29,2024-07-29,Residential,Fence-Garage-Deck-Pool,90.7,90.7,7,Hough,41.5072269049481,-81.6322145940654
B24020169,2024,2024-07-18,2024-07-19,Residential,Alteration,13635,110.9,6,Buckeye-Shaker Square,41.4883629066273,-81.5942301073424
B24022348,2024,2024-08-09,2024-08-15,Residential,Alteration,1928,70.5,1,Lee-Harvard,41.4524889120611,-81.5697141178651
B24020156,2024,2024-07-18,2024-07-29,Residential,Alteration,2306,70.5,10,Glenville,41.5500578957482,-81.6031760994722
B24019170,2024,2024-07-10,2024-07-11,Residential,Alteration,12000,100.8,17,Kamm's,41.4611109219095,-81.8137850419368
B24021075,2024,2024-07-29,2024-07-29,Residential,Alteration,12809,105.85,17,Kamm's,41.4647109210708,-81.8099645428142
B24020255,2024,2024-07-19,2024-07-19,Residential,Alteration,13158,110.9,9,Glenville,41.5367738981135,-81.6017721010075
B24022925,2024,2024-08-15,2024-08-15,Residential,Alteration,4800,70.5,2,Mount Pleasant,41.4585549113066,-81.5773956149959
B24013519,2024,2024-05-07,2024-07-10,Residential,Fence-Garage-Deck-Pool,52600,141.2,17,Kamm's,41.4399429255835,-81.8094695450225
B24020841,2024,2024-07-25,2024-07-29,Residential,Demolition,18691,90.7,9,Glenville,41.5240659008863,-81.6113120991177
B24013595,2024,2024-05-07,2024-07-19,Commercial,Sign,5795,114.76,16,Bellaire-Puritas,41.4306189273552,-81.81081954538
B24009675,2024,2024-04-01,2024-07-29,Residential,Fence-Garage-Deck-Pool,11694,90.7,2,Broadway-Slavic Village,41.4349569176967,-81.6215361033313
B24006368,2024,2024-03-01,2024-08-15,Residential,New Construction,1689.95,191.7,10,Euclid-Green,41.5488698930895,-81.5417106185424
B24000341,2024,2024-01-04,2024-07-10,Commercial,Fence,23000,395.95,3,Cuyahoga Valley,41.4945361339062,-81.7073140114202
B24020234,2024,2024-07-19,2024-07-19,Residential,Fence-Garage-Deck-Pool,8000,90.7,3,Tremont,41.4711999142617,-81.6901790791782
B24018377,2024,2024-07-01,2024-08-06,Residential,Alteration,3000,70.5,11,Edgewater,41.4825759151023,-81.752531059021
B24001222,2024,2024-01-11,2024-07-10,Commercial,Fence,23000,395.95,3,Ohio City,41.4936819109613,-81.7076120719416
B24020323,2024,2024-07-19,2024-07-19,Residential,Demolition,1700,90.7,10,Glenville,41.5384658975687,-81.5967501024168
B24018881,2024,2024-07-08,2024-07-19,Commercial,Alteration,13919,386.9,4,Ohio City,41.492988910997,-81.7056680725982
B24019673,2024,2024-07-15,2024-07-29,Residential,Alteration,16499,126.05,12,Old Brooklyn,41.4288369221959,-81.6937745815738
B24020286,2024,2024-07-19,2024-07-19,Commercial,Alteration,20000,479.6,14,Clark-Fulton,41.4621729170068,-81.7134665727492
B24022632,2024,2024-08-13,2024-08-15,Residential,Alteration,9000,85.65,17,Kamm's,41.4476109244414,-81.8150585426656
B24017725,2024,2024-06-25,2024-07-19,Residential,Alteration,11422,100.8,8,North Shore Collinwood,41.5733858897326,-81.5658441090586
B24015636,2024,2024-05-29,2024-07-29,Commercial,Sign,1360,92.1,5,Broadway-Slavic Village,41.465637913326,-81.6484145925121
B24019142,2024,2024-07-10,2024-07-10,Commercial,Correct Violation,17000,433.25,3,Downtown,41.498757909582,-81.6980180744777
B24021885,2024,2024-08-06,2024-08-06,Commercial,Alteration,300,325.1,11,Jefferson,41.4617409197286,-81.7698110554268
B24021873,2024,2024-08-06,2024-08-06,Residential,Demolition,3998,90.7,8,North Shore Collinwood,41.5811258882645,-81.5647236087617
B24019138,2024,2024-07-10,2024-07-10,Residential,Alteration,10000,90.7,16,Jefferson,41.4463779233152,-81.7862675516328
B24020139,2024,2024-07-18,2024-07-29,Residential,Fence-Garage-Deck-Pool,1000,90.7,11,West Boulevard,41.4577179197811,-81.7552265602528
B24021879,2024,2024-08-06,2024-08-06,Residential,Demolition,3998,90.7,8,North Shore Collinwood,41.5812608883128,-81.5662806082698
B24022296,2024,2024-08-09,2024-08-15,Residential,Alteration,12000,100.8,1,Lee-Harvard,41.4521199119699,-81.5663076189462
B24021890,2024,2024-08-06,2024-08-06,Residential,Demolition,2200,90.7,8,North Shore Collinwood,41.5834928879093,-81.5663796080538
B24021930,2024,2024-08-06,2024-08-06,Residential,Alteration,2119.35,70.5,11,West Boulevard,41.4638739183612,-81.7489985616609
B24020185,2024,2024-07-18,2024-07-19,Residential,Alteration,6000,70.5,1,Lee-Harvard,41.4569799103845,-81.5514351231332
B24010198,2024,2024-04-04,2024-07-29,Residential,Fence-Garage-Deck-Pool,5228,90.7,8,North Shore Collinwood,41.575590889861,-81.5771976053704
B24013312,2024,2024-05-06,2024-07-10,Residential,Fence-Garage-Deck-Pool,25000,90.7,17,Kamm's,41.4378459263645,-81.8179205425947
B24018872,2024,2024-07-08,2024-07-10,Residential,Alteration,5604,70.5,12,Old Brooklyn,41.4301059216043,-81.6861020838329
B24021441,2024,2024-08-01,2024-08-06,Commercial,Tent-Stage,200,127.85,3,Downtown,41.5026999087523,-81.6957140748608
B24022617,2024,2024-08-13,2024-08-15,Residential,Alteration,12000,100.8,17,Kamm's,41.4277119291749,-81.8382245371855
B24022900,2024,2024-08-15,2024-08-15,Residential,Fence-Garage-Deck-Pool,8700,90.7,5,Broadway-Slavic Village,41.4671499129598,-81.646511092974
B24009776,2024,2024-04-01,2024-08-14,Commercial,Sign,7500,139.48,17,Kamm's,41.4515529235844,-81.8121830432237
B24016300,2024,2024-06-05,2024-07-10,Residential,Fence-Garage-Deck-Pool,27000,90.7,8,North Shore Collinwood,41.5869398868744,-81.5577396104352
B24021109,2024,2024-07-29,2024-07-29,Commercial,Correct Violation,1500,325.1,14,Clark-Fulton,41.470101914974,-81.7010870759073
B24020680,2024,2024-07-24,2024-08-06,Commercial,Tent-Stage,3600,359.6,6,University,41.5089819030123,-81.5977131045624
B24010168,2024,2024-04-04,2024-07-29,Commercial,Sign,857,92.1,5,Central,41.5038879060823,-81.6433790908988
B24019214,2024,2024-07-10,2024-07-10,Residential,Alteration,1500,70.5,16,Bellaire-Puritas,41.4396729242729,-81.7804985539651
B24020464,2024,2024-07-22,2024-07-29,Residential,Alteration,666.22,70.5,16,Jefferson,41.4399969250111,-81.7974905487061
B24013569,2024,2024-05-07,2024-08-06,Commercial,Alteration,40320,824.65,3,Cuyahoga Valley,41.4944649104467,-81.6996965743164
B24020233,2024,2024-07-19,2024-07-19,Residential,Fence-Garage-Deck-Pool,20000,90.7,3,Tremont,41.4757089133634,-81.6886355792805
B24013097,2024,2024-05-02,2024-07-29,Commercial,Alteration,0,551.7,11,Bellaire-Puritas,41.4368829247255,-81.7792475545815
B24021860,2024,2024-08-06,2024-08-06,Residential,Alteration,6000,70.5,7,Hough,41.507622905552,-81.6466595895777
B24022689,2024,2024-08-14,2024-08-14,Residential,Alteration,4000,70.5,17,Kamm's,41.4477009241478,-81.8091590444745
B24013605,2024,2024-05-07,2024-07-29,Commercial,Addition,65320,1006.96,17,Hopkins,41.4266679296515,-81.8442950354038
B24020237,2024,2024-07-19,2024-07-19,Residential,Fence-Garage-Deck-Pool,2000,90.7,1,Lee-Seville,41.4261729167145,-81.565920621202
B24017058,2024,2024-06-17,2024-07-29,Residential,Alteration,17000,126.05,17,Kamm's,41.4358119267404,-81.8179880427426
B24021064,2024,2024-07-29,2024-07-29,Residential,Alteration,11364,100.8,17,Kamm's,41.4344529276066,-81.8311280388105
B24018442,2024,2024-07-01,2024-07-10,Residential,Alteration,3225,70.5,13,Old Brooklyn,41.4237609247113,-81.727623571566
B24018635,2024,2024-07-03,2024-07-10,Residential,Alteration,11777,100.8,8,North Shore Collinwood,41.5723688899336,-81.5661636090444
B24015953,2024,2024-05-31,2024-08-06,Commercial,Alteration,25000,556.85,3,Ohio City,41.4920979113636,-81.7100060713351
B24020061,2024,2024-07-17,2024-07-19,Residential,Alteration,7900,80.6,12,Old Brooklyn,41.4399789201477,-81.6936710806851
B24019195,2024,2024-07-10,2024-07-10,Commercial,Alteration,11250,356,3,Stockyards,41.4646929167551,-81.7179485711594
B24021220,2024,2024-07-30,2024-08-06,Residential,Alteration,12000,100.8,2,Mount Pleasant,41.4565749117091,-81.5782371148996
B24020305,2024,2024-07-19,2024-07-29,Residential,Alteration,22000,151.3,1,Mount Pleasant,41.4702369093463,-81.5813016128274
B24016781,2024,2024-06-10,2024-07-10,Residential,Fence-Garage-Deck-Pool,2500,90.7,10,Euclid-Green,41.5472318943424,-81.5620911123867
